player_id,level_id,progress,video_url
13502,2290,100,https://www.youtube.com/watch?v=Um-fLgl4Muw?si=2R0VrkUj-rEu5ykj
13502,1676,100,https://www.youtube.com/watch?v=QQUIAlP9was&amp;ab_channel=wPopoff
13502,2108,100,https://www.youtube.com/watch?v=7QGjXhliWE4?si=Clwdokw9nIiwJidF
13502,2113,100,https://www.youtube.com/watch?v=QSgk_IxIozk?si=pdTi0702nCDr0O4a
13502,2289,100,https://www.youtube.com/watch?v=CwhtPVXtluU&amp;ab_channel=wPopoff
16498,3393,100,https://www.youtube.com/live/PU1MhluMrEI?si=Hf3DFk-UVeNK3ZIE&t=3680
16498,3226,100,https://www.youtube.com/watch?v=CELNmHwln_c&t=1s
16498,2976,100,https://www.youtube.com/watch?v=x3Sof3yGJ5Y
16498,3199,100,https://www.youtube.com/watch?v=x-0Ay06OQ8o
16498,2660,100,https://youtu.be/9fsZ014qB3s?si=ouV2O_Q9OsB_6NSE
16498,3304,100,https://www.youtube.com/watch?v=QKcv8DkNPd0
16498,2684,100,https://youtu.be/EztneTPp5CU
16498,2713,100,https://www.youtube.com/live/JVBzpD0r8SA?si=33WgvVZmNp2A3MZj&t=7858
16498,3278,100,https://youtu.be/j5NC0u1Q91Q?si=u_CqPYZcSmiizuQf
16498,2928,100,https://youtu.be/ZyRmgwSh5tQ
16498,3275,100,https://www.youtube.com/watch?v=r4Bh5pkVs-M
16498,2653,100,https://www.youtube.com/watch?v=57aQ3EmSqQ4
16498,3368,100,https://www.youtube.com/watch?v=aTxt76U3e2Q
16498,2873,100,https://www.youtube.com/watch?v=iI0hymTllo0
16498,2809,100,https://www.youtube.com/watch?v=HqoF9zgCAlI
16498,2659,100,https://youtu.be/16Zh8jssanc
16498,2687,100,https://www.youtube.com/watch?v=ZAMEwACtmn4
16498,2683,100,https://www.youtube.com/watch?v=W8gCO5boRnI
16498,1706,100,https://www.youtube.com/watch?v=LtAN49zhoPQ
16498,2656,100,https://youtu.be/sBKR6aUorzA
16498,3096,100,https://www.youtube.com/watch?v=nU5AQPzd2YA
16498,2657,100,https://youtu.be/LpS4JREhW98
16498,1724,100,https://youtu.be/g8iCSlLx-xE?si=2Cfhrr5X3pMjBlWQ
16498,2841,100,https://www.youtube.com/watch?v=oKBEFNJalpA
16498,1748,100,https://www.youtube.com/watch?v=KaA6csT7Zo8
